target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.8140331829,1.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.8154235301,600.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7431998495,0.5,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.7445901968,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.6369498495,1.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.6383401968,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.6293109606,30.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.6307013079,300.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.6105609606,80.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9309286801,-24.37786805378,3,54930.6126457523,1100.0,11
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.07377484,1198.463134,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.07377484,2396.926268,2
M8,ISM-EMISSION-LINE-NEBULA-HII-REGION-STAR-FORMING-REGION,270.9208333333,-24.38222222222,3,58164.08102003,1198.463134,2
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8890331829,1.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8925068634,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8827831829,1.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8841735301,200.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8390331829,10.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8758401968,350.0,11
NGC6530-M8,STELLAR-CLUSTER-EMISSION-LINE-NEBULA-OPEN-CLUSTER-STAR-FORMING-REGION,270.9310365023,-24.37786788951,3,54930.8327831829,1.0,11
